"FileName","Bitrate","Folder","FullPath","Size_MB","LastModified"
"13 トラック 13.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\シンセベスト","D:\home\高音質2304以外\シンセパワー\シンセベスト\13 トラック 13.wav","24.38","2014/06/01 22:08:36"
"14 トラック 14.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\シンセベスト","D:\home\高音質2304以外\シンセパワー\シンセベスト\14 トラック 14.wav","45.81","2014/06/01 22:08:51"
"15 トラック 15.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\シンセベスト","D:\home\高音質2304以外\シンセパワー\シンセベスト\15 トラック 15.wav","36.51","2014/06/01 22:09:02"
"16 トラック 16.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\シンセベスト","D:\home\高音質2304以外\シンセパワー\シンセベスト\16 トラック 16.wav","43.67","2014/06/01 22:09:15"
"17 トラック 17.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\シンセベスト","D:\home\高音質2304以外\シンセパワー\シンセベスト\17 トラック 17.wav","81.48","2014/06/01 22:09:38"
"宇宙からきたたくあん.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\宇宙からきたたくあん(リミックス)","D:\home\高音質2304以外\シンセパワー\宇宙からきたたくあん(リミックス)\宇宙からきたたくあん.wav","42.24","2001/05/07 2:54:04"
"14 ライブでのトーク.wav","?1411kbps","D:\home\高音質2304以外\シンセパワー\必殺鍵っ子稼業","D:\home\高音質2304以外\シンセパワー\必殺鍵っ子稼業\14 ライブでのトーク.wav","44.05","2012/01/07 22:04:26"
"01 ヒーロー (Holding Out For A Hero).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\01 ヒーロー (Holding Out For A Hero).wav","44.6","2014/04/26 12:18:50"
"02 愛が止まらない (Turn It Into Love).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\02 愛が止まらない (Turn It Into Love).wav","37.77","2014/04/26 12:19:12"
"03 ダンシング・ヒーロー (Eat you up).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\03 ダンシング・ヒーロー (Eat you up).wav","51.02","2014/04/26 12:19:37"
"04 Mr. サマータイム.wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\04 Mr. サマータイム.wav","47.93","2014/04/26 12:19:59"
"05 今夜はANGEL (Tonight Is What It Mean.wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\05 今夜はANGEL (Tonight Is What It Mean.wav","51.21","2014/04/26 12:20:21"
"06 雨音はショパンの調べ (I Like Chopin).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\06 雨音はショパンの調べ (I Like Chopin).wav","40.5","2014/04/26 12:20:37"
"07 NEVER.wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\07 NEVER.wav","41.32","2014/04/26 12:20:53"
"08 ランバダ (Lambada).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\08 ランバダ (Lambada).wav","33.52","2014/04/26 12:21:06"
"09 チェリー・ボンブ -悩殺爆弾- (Cherry Bomb).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\09 チェリー・ボンブ -悩殺爆弾- (Cherry Bomb).wav","29.68","2014/04/26 12:21:18"
"10 SHOW ME.wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\10 SHOW ME.wav","43.28","2014/04/26 12:21:34"
"11 タフな気持ちで (Don't Cry).wav","?1411kbps","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai","D:\home\高音質2304以外\デーモン小暮\GIRLS' ROCK √Hakurai\11 タフな気持ちで (Don't Cry).wav","44.04","2014/04/26 12:21:49"
"01 YELLOW YELLOW HAPPY.wav","?1411kbps","D:\home\高音質2304以外\ポケットビスケッツ\YELLOW YELLOW HAPPY","D:\home\高音質2304以外\ポケットビスケッツ\YELLOW YELLOW HAPPY\01 YELLOW YELLOW HAPPY.wav","50.64","2014/04/27 9:01:50"
"02 YELLOW YELLOW HAPPY (Karaoke).wav","?1411kbps","D:\home\高音質2304以外\ポケットビスケッツ\YELLOW YELLOW HAPPY","D:\home\高音質2304以外\ポケットビスケッツ\YELLOW YELLOW HAPPY\02 YELLOW YELLOW HAPPY (Karaoke).wav","50.18","2014/04/27 9:02:28"
"01 無限の力.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\01 無限の力.wav","29.67","2016/07/02 0:43:41"
"02 潜在意識.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\02 潜在意識.wav","27.91","2016/07/02 0:43:58"
"03 奇蹟.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\03 奇蹟.wav","22.45","2016/07/02 0:44:43"
"04 治癒力.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\04 治癒力.wav","20.82","2016/07/02 0:44:55"
"05 願望実現法.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\05 願望実現法.wav","23.09","2016/07/02 0:45:07"
"06 技術者.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\06 技術者.wav","22.41","2016/07/02 0:45:22"
"07 生命.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\07 生命.wav","22.15","2016/07/02 0:45:37"
"08 夢の実現.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\08 夢の実現.wav","14.76","2016/07/02 0:45:48"
"09 富と成功.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\09 富と成功.wav","23.9","2016/07/02 0:46:01"
"10 資産.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\10 資産.wav","33.47","2016/07/02 0:46:16"
"11 真の成功者.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\11 真の成功者.wav","23.22","2016/07/02 0:46:29"
"12 幸福.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\12 幸福.wav","23.56","2016/07/02 0:46:40"
"13 愛と調和.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\13 愛と調和.wav","46.44","2016/07/02 0:47:00"
"14 許し.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\14 許し.wav","35.33","2016/07/02 0:47:13"
"15 悩みの克服.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\15 悩みの克服.wav","38.7","2016/07/02 0:47:33"
"16 無限の生命.wav","?1411kbps","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる","D:\home\高音質2304以外\マフィ\聞きながら夢をかなえる\16 無限の生命.wav","49.75","2016/07/02 0:47:55"
"01_LOVEマシーン.wav","?1411kbps","D:\home\高音質2304以外\モーニング娘。\LOVEマシーン","D:\home\高音質2304以外\モーニング娘。\LOVEマシーン\01_LOVEマシーン.wav","50.96","2012/01/08 0:22:06"
"無伴奏チェロ01.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ01.WAV","25.56","2003/09/21 14:10:50"
"無伴奏チェロ02.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ02.WAV","38.19","2003/09/21 14:11:44"
"無伴奏チェロ03.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ03.WAV","24.62","2003/09/21 14:12:04"
"無伴奏チェロ04.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ04.WAV","29.66","2003/09/21 14:12:48"
"無伴奏チェロ05.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ05.WAV","31.16","2003/09/21 14:13:24"
"無伴奏チェロ06.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ06.WAV","19.02","2003/09/21 14:13:36"
"無伴奏チェロ07.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ07.WAV","32.72","2003/09/21 14:14:04"
"無伴奏チェロ08.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ08.WAV","36.2","2003/09/21 14:14:50"
"無伴奏チェロ09.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ09.WAV","24.85","2003/09/21 14:15:22"
"無伴奏チェロ10.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ10.WAV","37.53","2003/09/21 14:16:18"
"無伴奏チェロ11.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ11.WAV","34.07","2003/09/21 14:16:56"
"無伴奏チェロ12.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ12.WAV","31.78","2003/09/21 14:17:34"
"無伴奏チェロ13.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ13.WAV","63.75","2003/09/21 14:18:36"
"無伴奏チェロ14.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ14.WAV","54.23","2003/09/21 14:19:50"
"無伴奏チェロ15.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ15.WAV","19.53","2003/09/21 14:20:04"
"無伴奏チェロ16.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ16.WAV","33.39","2003/09/21 14:20:32"
"無伴奏チェロ17.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ17.WAV","42.85","2003/09/21 14:21:40"
"無伴奏チェロ18.WAV","?1411kbps","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲","D:\home\高音質2304以外\ヨーヨー・マ\無伴奏チェロ組曲\無伴奏チェロ18.WAV","26.1","2003/09/21 14:22:00"
"01_大石内蔵助.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\01_大石内蔵助.wav","7.71","2000/01/22 16:38:14"
"02_マジックボックス.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\02_マジックボックス.wav","35.4","2000/02/19 0:42:06"
"03_センスオブワンダー.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\03_センスオブワンダー.wav","26.74","2000/01/22 16:41:38"
"04_ロケッティア.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\04_ロケッティア.wav","26.04","2000/01/22 16:43:38"
"04_ロケッティア2.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\04_ロケッティア2.wav","26.17","2000/02/19 0:50:12"
"05_クラメント.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\05_クラメント.wav","44.01","2000/01/22 16:46:36"
"06_ストロベリーマック.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\06_ストロベリーマック.wav","38.07","2000/01/22 17:27:26"
"07_ジョニー.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\07_ジョニー.wav","35.83","2000/01/22 17:26:54"
"08_スナッキー.wav","?1411kbps","D:\home\高音質2304以外\ロケッティアCDプロジェクト","D:\home\高音質2304以外\ロケッティアCDプロジェクト\08_スナッキー.wav","28.32","2000/01/22 18:54:00"
"01_もらい泣き.wav","?1411kbps","D:\home\高音質2304以外\一青窈\もらい泣き","D:\home\高音質2304以外\一青窈\もらい泣き\01_もらい泣き.wav","47.68","2014/06/22 14:30:04"
"01 Lifetime Respect.wav","?1411kbps","D:\home\高音質2304以外\三木道三\Lifetime Respect","D:\home\高音質2304以外\三木道三\Lifetime Respect\01 Lifetime Respect.wav","57.66","2012/01/09 12:15:06"
"02 明日の風.wav","?1411kbps","D:\home\高音質2304以外\三木道三\Lifetime Respect","D:\home\高音質2304以外\三木道三\Lifetime Respect\02 明日の風.wav","55.74","2014/04/26 11:52:02"
"03 Lifetime Respect (Instrumental).wav","?1411kbps","D:\home\高音質2304以外\三木道三\Lifetime Respect","D:\home\高音質2304以外\三木道三\Lifetime Respect\03 Lifetime Respect (Instrumental).wav","57.81","2014/04/26 11:52:29"
"04 明日の風 (Instrumental).wav","?1411kbps","D:\home\高音質2304以外\三木道三\Lifetime Respect","D:\home\高音質2304以外\三木道三\Lifetime Respect\04 明日の風 (Instrumental).wav","55.35","2014/04/26 11:52:53"
"01 花.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\01 花.wav","48.44","2014/06/01 21:39:16"
"02 サヨナラのない恋.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\02 サヨナラのない恋.wav","56.91","2014/06/01 21:39:43"
"03 それぞれに.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\03 それぞれに.wav","50.68","2014/06/01 21:40:05"
"04 波の物語.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\04 波の物語.wav","48.64","2014/06/01 21:40:24"
"05 Goin'on.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\05 Goin'on.wav","49","2014/06/01 21:40:43"
"06 Ave Maria.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\06 Ave Maria.wav","35.55","2014/06/01 21:40:56"
"07 ひとさし指のメロディ.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\07 ひとさし指のメロディ.wav","54.54","2014/06/01 21:41:15"
"08 真昼の花火.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\08 真昼の花火.wav","55.88","2014/06/01 21:41:33"
"09 恋の栞.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\09 恋の栞.wav","50.43","2014/06/01 21:41:48"
"10 思い出のすぐそばで.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\10 思い出のすぐそばで.wav","46.83","2014/06/01 21:42:03"
"11 星空の下で.wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\11 星空の下で.wav","51.62","2014/06/01 21:42:17"
"12 家族 (Acoustic Version.).wav","?1411kbps","D:\home\高音質2304以外\中孝介\ユライ花","D:\home\高音質2304以外\中孝介\ユライ花\12 家族 (Acoustic Version.).wav","54.37","2014/06/01 21:42:33"
"01 続く世界.wav","?1411kbps","D:\home\高音質2304以外\中川翔子\続く世界","D:\home\高音質2304以外\中川翔子\続く世界\01 続く世界.wav","48.73","2012/07/15 13:05:34"
"02 through the looking glass.wav","?1411kbps","D:\home\高音質2304以外\中川翔子\続く世界","D:\home\高音質2304以外\中川翔子\続く世界\02 through the looking glass.wav","46.82","2012/07/15 13:06:13"
"01 Gold Skool ～Foreplay～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\01 Gold Skool ～Foreplay～.wav","8.43","2011/12/10 11:28:34"
"02 Jungle Love.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\02 Jungle Love.wav","46.9","2011/12/10 11:29:16"
"03 Wednesday Lounge.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\03 Wednesday Lounge.wav","59.74","2011/12/10 11:30:04"
"04 Winds.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\04 Winds.wav","52.9","2011/12/10 11:30:40"
"05 Prisoner.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\05 Prisoner.wav","47.84","2011/12/10 11:31:12"
"07 Gold Skool ～The play～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\07 Gold Skool ～The play～.wav","18.35","2011/12/10 11:31:56"
"08 Still In My Mind.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\08 Still In My Mind.wav","43.49","2011/12/10 11:32:20"
"09 Tick Tock.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\09 Tick Tock.wav","34.32","2011/12/10 11:32:40"
"10 R n'B Healing.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\10 R n'B Healing.wav","55.19","2011/12/10 11:33:08"
"11 海へ来なさい.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\11 海へ来なさい.wav","48.46","2011/12/10 11:33:32"
"12 流れ星と恋の雨 ～毎度オブリガートver.～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\12 流れ星と恋の雨 ～毎度オブリガートver.～.wav","46","2011/12/10 11:33:54"
"13 声にできない ～English ver.～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\Gold Skool","D:\home\高音質2304以外\久保田利伸\Gold Skool\13 声にできない ～English ver.～.wav","43.11","2011/12/10 11:34:14"
"1-01 TAWAWAヒットパレード ～Funkylude～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-01 TAWAWAヒットパレード ～Funkylude～.wav","7.46","2012/05/03 11:06:14"
"1-02 流星のサドル.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-02 流星のサドル.wav","42.66","2012/05/03 11:06:48"
"1-03 北風と太陽.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-03 北風と太陽.wav","36.13","2012/05/03 11:07:15"
"1-04 Missing.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-04 Missing.wav","43.99","2012/05/03 11:07:45"
"1-05 TIMEシャワーに射たれて.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-05 TIMEシャワーに射たれて.wav","70.82","2012/05/03 11:08:29"
"1-06 You were mine.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-06 You were mine.wav","47.3","2012/05/03 11:08:56"
"1-07 Cry On Your Smile.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-07 Cry On Your Smile.wav","50.49","2012/05/03 11:09:24"
"1-08 TAWAWAヒットパレード.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-08 TAWAWAヒットパレード.wav","43.39","2012/05/03 11:09:46"
"1-09 永遠の翼.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-09 永遠の翼.wav","50.13","2012/05/03 11:10:11"
"1-10 Love Reborn.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-10 Love Reborn.wav","47.77","2012/05/03 11:10:33"
"1-11 Indigo Waltz.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-11 Indigo Waltz.wav","55.28","2012/05/03 11:10:59"
"1-12 TAWAWAヒットパレード ～Marvinlude～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-12 TAWAWAヒットパレード ～Marvinlude～.wav","7.59","2012/05/03 11:11:02"
"1-13 Dance If You Want It.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-13 Dance If You Want It.wav","45.89","2012/05/03 11:11:22"
"1-14 GIVE YOU MY LOVE.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-14 GIVE YOU MY LOVE.wav","43.17","2012/05/03 11:11:41"
"1-15 虹のグランドスラム.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-15 虹のグランドスラム.wav","39.43","2012/05/03 11:12:01"
"1-16 雨音 (in your face vocal).wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-16 雨音 (in your face vocal).wav","43.18","2012/05/03 11:12:18"
"1-17 夜に抱かれて ～A Night in Afro Blue～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-17 夜に抱かれて ～A Night in Afro Blue～.wav","46.16","2012/05/03 11:12:36"
"1-18 夢 With You.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 1]\1-18 夢 With You.wav","55.25","2012/05/03 11:12:57"
"2-01 TAWAWAヒットパレード ～THE BADDESTlude～.wav","?1411kbps","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 2]","D:\home\高音質2304以外\久保田利伸\THE BADDEST -HIT PARADE- [Disc 2]\2-01 TAWAWAヒットパレード ～THE BADDESTlude～.wav","7.01","2012/05/03 11:17:43"
